#timestamp(s) tx ty tz qx qy qz qw
1413393888.105761 -0.00147088 -0.00041251 -0.00009488 -0.00488270 -0.80750299 0.00159145 0.58984112
1413393888.110760 -0.00145068 -0.00038939 -0.00004844 -0.00487433 -0.80749092 0.00157367 0.58985777
1413393888.115761 -0.00142921 -0.00036098 0.00000405 -0.00488460 -0.80745725 0.00153470 0.58990387
1413393888.120760 -0.00140952 -0.00033359 0.00005739 -0.00490947 -0.80743733 0.00152168 0.58993096
1413393888.125761 -0.00121970 -0.00024952 -0.00072848 -0.00474627 -0.80749846 0.00143195 0.58984885
1413393888.150760 -0.00120113 -0.00021016 -0.00058897 -0.00477154 -0.80744048 0.00142107 0.58992804
1413393888.155761 -0.00119813 -0.00020429 -0.00056684 -0.00476998 -0.80743557 0.00142473 0.58993476
1413393888.160760 -0.00119675 -0.00020460 -0.00055251 -0.00474710 -0.80744040 0.00145613 0.58992826
1413393888.170760 -0.00119465 -0.00020170 -0.00053546 -0.00469937 -0.80745939 0.00150245 0.58990253
1413393888.175761 -0.00008671 -0.00003539 -0.00085149 -0.00470209 -0.80736863 0.00150930 0.59002670
1413393888.205760 0.00001789 0.00004442 -0.00081686 -0.00471641 -0.80744923 0.00150196 0.58991630
1413393888.210761 0.00003582 0.00006496 -0.00079278 -0.00470090 -0.80745073 0.00144900 0.58991450
1413393888.215760 0.00005553 0.00008857 -0.00076511 -0.00471794 -0.80743925 0.00140023 0.58993019
1413393888.220761 0.00007594 0.00010668 -0.00073964 -0.00474029 -0.80745232 0.00139017 0.58991216
1413393888.225760 -0.00103451 -0.00017720 -0.00098692 -0.00461278 -0.80759675 0.00140525 0.58971539
1413393888.245760 -0.00103241 -0.00014320 -0.00089187 -0.00460836 -0.80761538 0.00141889 0.58968987
1413393888.250761 -0.00102763 -0.00012919 -0.00086291 -0.00464117 -0.80758891 0.00139680 0.58972593
1413393888.255760 -0.00102441 -0.00012436 -0.00084043 -0.00465918 -0.80758693 0.00143653 0.58972839
1413393888.260761 -0.00102308 -0.00012566 -0.00082221 -0.00464998 -0.80759007 0.00150614 0.58972399
1413393888.265760 -0.00102151 -0.00012584 -0.00080490 -0.00462414 -0.80759024 0.00155709 0.58972384
1413393888.270761 -0.00101762 -0.00011963 -0.00078542 -0.00458726 -0.80759431 0.00153735 0.58971859
1413393888.275760 -0.00090648 -0.00012782 -0.00028711 -0.00448061 -0.80765776 0.00142375 0.58963280
1413393888.285760 -0.00090730 -0.00011258 -0.00025967 -0.00448065 -0.80761182 0.00131678 0.58969597
1413393888.290761 -0.00091283 -0.00011133 -0.00025644 -0.00450640 -0.80762296 0.00134291 0.58968047
1413393888.295760 -0.00091965 -0.00010719 -0.00025465 -0.00452039 -0.80763512 0.00137774 0.58966361
1413393888.300761 -0.00092541 -0.00009705 -0.00025088 -0.00452214 -0.80764594 0.00137014 0.58964880
1413393888.305760 -0.00092887 -0.00008513 -0.00024110 -0.00452552 -0.80765992 0.00134106 0.58962970
1413393888.310760 -0.00093209 -0.00007754 -0.00022275 -0.00451713 -0.80765226 0.00132804 0.58964028
1413393888.315761 -0.00093784 -0.00008094 -0.00019913 -0.00449821 -0.80762330 0.00137520 0.58967997
1413393888.320760 -0.00094655 -0.00009442 -0.00017574 -0.00448690 -0.80761923 0.00150380 0.58968533
1413393888.330760 -0.00178907 0.00016099 -0.00048658 -0.00455969 -0.80768872 0.00167282 0.58958913
1413393888.345761 -0.00186357 0.00025307 -0.00040302 -0.00463844 -0.80767310 0.00132942 0.58961078
1413393888.350760 -0.00189199 0.00026754 -0.00038201 -0.00465586 -0.80768924 0.00137763 0.58958843
1413393888.355761 -0.00192052 0.00027592 -0.00036358 -0.00465626 -0.80770405 0.00151279 0.58956780
1413393888.365761 -0.00197255 0.00031297 -0.00031768 -0.00463791 -0.80771074 0.00160794 0.58955853
1413393888.370760 -0.00199657 0.00033825 -0.00028465 -0.00461421 -0.80769033 0.00155987 0.58958682
1413393888.375761 -0.00244772 -0.00017986 -0.00059358 -0.00465327 -0.80765641 0.00150338 0.58963311
1413393888.395761 -0.00254892 -0.00002417 -0.00048745 -0.00474054 -0.80756431 0.00126916 0.58975911
1413393888.400760 -0.00257457 0.00001004 -0.00046813 -0.00475595 -0.80754481 0.00119867 0.58978583
1413393888.405761 -0.00260407 0.00002563 -0.00045948 -0.00473076 -0.80755843 0.00124905 0.58976727
1413393888.410760 -0.00263490 0.00002955 -0.00045668 -0.00466261 -0.80759512 0.00135689 0.58971733
1413393888.415761 -0.00266622 0.00003358 -0.00045312 -0.00458265 -0.80762935 0.00144095 0.58967088
1413393888.420760 -0.00269862 0.00004634 -0.00044474 -0.00454633 -0.80766052 0.00148445 0.58962837
1413393888.425761 -0.00113038 -0.00018747 0.00032605 -0.00437615 -0.80764046 0.00138915 0.58965737
1413393888.435760 -0.00117592 -0.00014743 0.00035949 -0.00452240 -0.80768374 0.00123965 0.58959730
1413393888.440761 -0.00119904 -0.00012610 0.00037891 -0.00457175 -0.80769898 0.00110049 0.58957632
1413393888.445760 -0.00122362 -0.00011836 0.00040038 -0.00458306 -0.80771044 0.00104156 0.58956064
1413393888.455760 -0.00127613 -0.00013481 0.00044694 -0.00452641 -0.80769130 0.00123930 0.58958692
1413393888.460761 -0.00130060 -0.00014046 0.00046855 -0.00447214 -0.80767102 0.00132777 0.58961492
1413393888.470761 -0.00134079 -0.00012839 0.00051199 -0.00442296 -0.80766473 0.00137766 0.58962380
1413393888.475760 -0.00399481 -0.00086239 -0.00196133 -0.00449159 -0.80777696 0.00128732 0.58946973
1413393888.510761 -0.00435274 -0.00089310 -0.00219752 -0.00450656 -0.80782027 0.00117726 0.58941048
1413393888.515760 -0.00440326 -0.00090937 -0.00221407 -0.00450587 -0.80780178 0.00123888 0.58943570
1413393888.520761 -0.00445236 -0.00091849 -0.00222574 -0.00453546 -0.80774766 0.00131362 0.58950947
1413393888.540761 -0.00056543 0.00048025 -0.00030581 -0.00459393 -0.80736340 0.00127138 0.59003526
1413393888.570760 -0.00050002 0.00044591 -0.00035701 -0.00442378 -0.80739723 0.00138626 0.58999002
1413393888.575761 -0.00058303 0.00030491 -0.00039697 -0.00457192 -0.80730576 0.00132927 0.59011418
1413393888.600760 -0.00051863 0.00039122 -0.00030460 -0.00458321 -0.80731337 0.00136128 0.59010361
1413393888.605761 -0.00051786 0.00039131 -0.00026907 -0.00450602 -0.80732045 0.00137494 0.59009449
1413393888.610760 -0.00052374 0.00039094 -0.00022727 -0.00446029 -0.80732736 0.00140620 0.59008529
1413393888.615761 -0.00053776 0.00039293 -0.00018376 -0.00444803 -0.80730189 0.00139893 0.59012025
1413393888.620760 -0.00055598 0.00039807 -0.00014417 -0.00446550 -0.80728568 0.00137024 0.59014236
1413393888.630760 -0.00108526 -0.00122168 -0.00139734 -0.00458466 -0.80733310 0.00123844 0.59007687
1413393888.650760 -0.00116295 -0.00128587 -0.00133172 -0.00458779 -0.80735859 0.00133888 0.59004175
1413393888.660760 -0.00119445 -0.00131296 -0.00130523 -0.00452692 -0.80731095 0.00126940 0.59010756
1413393888.665761 -0.00121114 -0.00132131 -0.00130412 -0.00452139 -0.80732443 0.00129320 0.59008911
1413393888.670760 -0.00122846 -0.00132426 -0.00130336 -0.00453122 -0.80728799 0.00129427 0.59013888
1413393888.675761 -0.00124272 -0.00130287 -0.00054262 -0.00454578 -0.80735054 0.00123685 0.59005331
1413393888.710761 -0.00150107 -0.00144716 -0.00056249 -0.00444144 -0.80741321 0.00118019 0.58996846
1413393888.720761 -0.00158590 -0.00150052 -0.00055901 -0.00444195 -0.80745560 0.00124181 0.58991031
1413393888.735760 -0.00135226 -0.00131077 -0.00084739 -0.00468091 -0.80725707 0.00135000 0.59017988
1413393888.740761 -0.00136928 -0.00132015 -0.00082681 -0.00471328 -0.80721574 0.00140198 0.59023603
1413393888.745760 -0.00138595 -0.00132676 -0.00080028 -0.00472473 -0.80717165 0.00138350 0.59029628
1413393888.765760 -0.00173883 -0.00198126 -0.00165856 -0.00447143 -0.80705247 0.00110278 0.59046176
1413393888.770761 -0.00175983 -0.00201659 -0.00166811 -0.00444087 -0.80708412 0.00108544 0.59041877
1413393888.790761 -0.00181231 -0.00215931 -0.00175821 -0.00443273 -0.80700060 0.00102313 0.59053310
1413393888.820760 -0.00190806 -0.00241668 -0.00203299 -0.00445201 -0.80718376 0.00103817 0.59028255
1413393888.840760 -0.00148134 -0.00187382 -0.00204813 -0.00464983 -0.80714870 0.00131369 0.59032841
1413393888.860760 -0.00147851 -0.00195294 -0.00204614 -0.00466646 -0.80706793 0.00131521 0.59043870
1413393888.865761 -0.00147483 -0.00196335 -0.00206202 -0.00461967 -0.80708784 0.00124058 0.59041200
1413393888.870760 -0.00146917 -0.00196635 -0.00207718 -0.00463011 -0.80710268 0.00123697 0.59039165
1413393888.875761 0.00015305 -0.00121632 -0.00195158 -0.00485831 -0.80687099 0.00135754 0.59070615
1413393888.895761 0.00036750 -0.00113159 -0.00192218 -0.00483566 -0.80688121 0.00140883 0.59069226
1413393888.900760 0.00041829 -0.00111400 -0.00190316 -0.00487293 -0.80688337 0.00145497 0.59068889
1413393888.910760 0.00052947 -0.00108366 -0.00183248 -0.00486751 -0.80681364 0.00130303 0.59078452
1413393888.915761 0.00058848 -0.00107489 -0.00179330 -0.00486545 -0.80681573 0.00126846 0.59078177
1413393888.920760 0.00064797 -0.00107309 -0.00175292 -0.00486631 -0.80680528 0.00127268 0.59079602
1413393888.925761 -0.00013625 -0.00110488 -0.00196201 -0.00479599 -0.80687061 0.00114362 0.59070764
1413393888.945760 -0.00000403 -0.00116955 -0.00182805 -0.00484778 -0.80685961 0.00137213 0.59072176
1413393888.955760 0.00005019 -0.00119427 -0.00173962 -0.00492552 -0.80685220 0.00140373 0.59073116
1413393888.960761 0.00007914 -0.00119590 -0.00169185 -0.00500409 -0.80684808 0.00142588 0.59073607
1413393888.970761 0.00014433 -0.00120695 -0.00156574 -0.00509678 -0.80675016 0.00138636 0.59086909
1413393888.980761 -0.00208914 -0.00093681 -0.00072053 -0.00506404 -0.80683882 0.00154510 0.59074790
1413393889.015760 -0.00220226 -0.00092758 -0.00046603 -0.00495911 -0.80659796 0.00132986 0.59107815
1413393889.020761 -0.00221014 -0.00090974 -0.00046918 -0.00499768 -0.80662368 0.00130898 0.59104277
1413393889.025760 -0.00153858 -0.00155855 -0.00026937 -0.00487322 -0.80650711 0.00117689 0.59120314
1413393889.045760 -0.00148148 -0.00171634 -0.00028858 -0.00466222 -0.80664513 0.00136636 0.59101610
1413393889.050761 -0.00147601 -0.00175048 -0.00026871 -0.00459769 -0.80660224 0.00129102 0.59107531
1413393889.065761 -0.00146349 -0.00183181 -0.00019456 -0.00462822 -0.80645377 0.00106465 0.59127808
1413393889.070760 -0.00146889 -0.00186071 -0.00017733 -0.00470717 -0.80648128 0.00108324 0.59123990
1413393889.075761 -0.00086461 -0.00316559 -0.00271181 -0.00492573 -0.80646458 0.00103061 0.59126099
1413393889.100760 -0.00086347 -0.00340597 -0.00268992 -0.00497074 -0.80655226 0.00146983 0.59114008
1413393889.105761 -0.00086528 -0.00343504 -0.00265879 -0.00496219 -0.80655738 0.00142479 0.59113327
1413393889.110760 -0.00087137 -0.00345215 -0.00261158 -0.00496924 -0.80654870 0.00133478 0.59114526
1413393889.115761 -0.00087939 -0.00346501 -0.00254944 -0.00500322 -0.80649700 0.00127274 0.59121564
1413393889.120760 -0.00088350 -0.00348303 -0.00248038 -0.00506778 -0.80639169 0.00129858 0.59135867
1413393889.125761 -0.00073855 -0.00281565 -0.00245477 -0.00530897 -0.80613009 0.00148628 0.59171267
1413393889.145761 -0.00060883 -0.00277983 -0.00230384 -0.00540667 -0.80603747 0.00173759 0.59183726
1413393889.150760 -0.00183061 -0.00284782 -0.00253327 -0.00543137 -0.80624818 0.00161448 0.59155031
1413393889.170760 -0.00179985 -0.00272874 -0.00250879 -0.00527044 -0.80637195 0.00150032 0.59138334
1413393889.185760 -0.00178778 -0.00254975 -0.00245771 -0.00536013 -0.80617240 0.00153202 0.59165444
1413393889.205760 -0.00179872 -0.00241471 -0.00244257 -0.00530557 -0.80632037 0.00170073 0.59145281
1413393889.215760 -0.00182264 -0.00234698 -0.00243117 -0.00528723 -0.80636851 0.00154999 0.59138774
1413393889.220761 -0.00184362 -0.00231638 -0.00239307 -0.00528320 -0.80633693 0.00150863 0.59143094
1413393889.240761 -0.00205170 -0.00302324 -0.00163789 -0.00514078 -0.80606334 0.00151237 0.59180501
1413393889.270761 -0.00211526 -0.00292115 -0.00158946 -0.00527282 -0.80628674 0.00186175 0.59149845
1413393889.275760 -0.00227244 -0.00320263 -0.00098840 -0.00519981 -0.80633144 0.00175388 0.59143849
1413393889.305760 -0.00238190 -0.00312805 -0.00113291 -0.00488015 -0.80650330 0.00174860 0.59120686
1413393889.315761 -0.00242858 -0.00306925 -0.00125082 -0.00491099 -0.80671545 0.00173521 0.59091714
1413393889.320760 -0.00245117 -0.00303848 -0.00130448 -0.00495981 -0.80682313 0.00167999 0.59076984
1413393889.340760 -0.00217107 -0.00185013 -0.00018678 -0.00483689 -0.80719423 0.00176764 0.59026346
1413393889.370760 -0.00212055 -0.00170491 -0.00037759 -0.00500390 -0.80772046 0.00180780 0.58954164
1413393889.390760 -0.00409540 -0.00129687 -0.00034741 -0.00552442 -0.80821807 0.00210708 0.58885362
1413393889.420760 -0.00404169 -0.00108642 -0.00041677 -0.00569965 -0.80872083 0.00229263 0.58816058
1413393889.445760 -0.00370933 0.00012242 -0.00058064 -0.00592711 -0.80889181 0.00230014 0.58792314
1413393889.470761 -0.00361829 0.00034695 -0.00100193 -0.00601844 -0.80990411 0.00190577 0.58652833
1413393889.475760 -0.00163762 -0.00019082 -0.00232554 -0.00614987 -0.80991147 0.00198895 0.58651653
1413393889.485760 -0.00148383 -0.00008252 -0.00241716 -0.00645110 -0.81015556 0.00209242 0.58617572
1413393889.490761 -0.00139806 -0.00002911 -0.00243558 -0.00656034 -0.81022206 0.00212209 0.58608248
1413393889.500761 -0.00121120 0.00005095 -0.00244187 -0.00662025 -0.81034900 0.00227558 0.58590570
1413393889.505760 -0.00111095 0.00009197 -0.00245755 -0.00663453 -0.81047241 0.00233861 0.58573458
1413393889.510761 -0.00100832 0.00014917 -0.00247921 -0.00671728 -0.81067276 0.00238331 0.58545613
1413393889.515760 -0.00090593 0.00022303 -0.00250068 -0.00682480 -0.81091264 0.00235819 0.58512269
1413393889.520761 -0.00080710 0.00030110 -0.00253041 -0.00694623 -0.81124671 0.00233373 0.58465809
1413393889.535760 -0.00069434 -0.00378384 -0.00437666 -0.00704553 -0.81250840 0.00184773 0.58290398
1413393889.555760 -0.00026143 -0.00361799 -0.00443091 -0.00711447 -0.81409461 0.00128647 0.58068727
1413393889.560760 -0.00019198 -0.00358510 -0.00437913 -0.00720824 -0.81433466 0.00130507 0.58034937
1413393889.570760 -0.00005911 -0.00352619 -0.00422987 -0.00736249 -0.81481851 0.00144614 0.57966757
1413393889.590760 0.00145751 -0.00204471 -0.00437534 -0.00776351 -0.81621058 0.00099266 0.57770150
1413393889.620760 0.00252409 -0.00131770 -0.00355944 -0.00760378 -0.81872951 -0.00041797 0.57412890
1413393889.625761 0.00196632 -0.00028172 -0.00305143 -0.00775338 -0.81921076 -0.00043925 0.57343999
1413393889.660760 0.00276216 0.00107209 -0.00089482 -0.00729459 -0.82198911 -0.00254254 0.56945081
1413393889.670760 0.00291289 0.00145586 0.00000400 -0.00666880 -0.82257419 -0.00351963 0.56860781
1413393889.675761 0.00285631 0.00172981 0.00261901 -0.00636994 -0.82278568 -0.00393624 0.56830244
1413393889.700761 0.00330838 0.00280542 0.00583150 -0.00567585 -0.82379871 -0.00620924 0.56682000
1413393889.705760 0.00339113 0.00300206 0.00654301 -0.00561070 -0.82401740 -0.00646225 0.56649985
1413393889.710761 0.00346508 0.00319045 0.00726807 -0.00559355 -0.82430599 -0.00657835 0.56607868
1413393889.715760 0.00353595 0.00337886 0.00800492 -0.00560287 -0.82465054 -0.00663592 0.56557587
1413393889.720761 0.00359972 0.00357557 0.00876704 -0.00558882 -0.82504806 -0.00676444 0.56499442
1413393889.740761 0.00261521 0.00419311 0.01200873 -0.00449746 -0.82671491 -0.00908478 0.56252973
1413393889.770761 0.00232053 0.00523778 0.01878408 -0.00307805 -0.82778383 -0.01223881 0.56090522
1413393889.775760 0.00309065 0.00662905 0.01793020 -0.00290769 -0.82791086 -0.01238151 0.56071549
1413393889.795760 0.00258361 0.00712258 0.02321070 -0.00202029 -0.82859603 -0.01360645 0.55967795
1413393889.800761 0.00242031 0.00725913 0.02465983 -0.00180757 -0.82877017 -0.01410989 0.55940830
1413393889.805760 0.00225176 0.00740173 0.02614222 -0.00160433 -0.82891870 -0.01468451 0.55917402
1413393889.810760 0.00207584 0.00753733 0.02763928 -0.00141152 -0.82913471 -0.01524677 0.55883914
1413393889.815761 0.00188739 0.00765533 0.02915793 -0.00112796 -0.82942024 -0.01581972 0.55839997
1413393889.820760 0.00168373 0.00775329 0.03072314 -0.00074867 -0.82968490 -0.01633893 0.55799234
1413393889.825761 0.00657157 0.00955886 0.03349696 -0.00037472 -0.82952687 -0.01668754 0.55821731
1413393889.830760 0.00647921 0.00967744 0.03522002 0.00003911 -0.82973785 -0.01724195 0.55788691
1413393889.835761 0.00636387 0.00980522 0.03700002 0.00038673 -0.82986100 -0.01783310 0.55768499
1413393889.840760 0.00622665 0.00993600 0.03884987 0.00068227 -0.82993950 -0.01848184 0.55754675
1413393889.845761 0.00608073 0.01005779 0.04075441 0.00093994 -0.83000146 -0.01911107 0.55743292
1413393889.850760 0.00591991 0.01015914 0.04268584 0.00123094 -0.83001127 -0.01965415 0.55739886
1413393889.855761 0.00573054 0.01023031 0.04466572 0.00156395 -0.83007478 -0.02005229 0.55728926
1413393889.860760 0.00552663 0.01028056 0.04670942 0.00197523 -0.83016607 -0.02042173 0.55713854
1413393889.865761 0.00532488 0.01033456 0.04879021 0.00240481 -0.83020646 -0.02085564 0.55706059
1413393889.870760 0.00511420 0.01040827 0.05090283 0.00277100 -0.83025542 -0.02145540 0.55696313
1413393889.875761 0.00420441 0.00980591 0.05295251 0.00321665 -0.83031182 -0.02226474 0.55684488
1413393889.900760 0.00278999 0.00978358 0.06454079 0.00547942 -0.83028009 -0.02559510 0.55673139
1413393889.905761 0.00244676 0.00974933 0.06701077 0.00590262 -0.83014390 -0.02627002 0.55689869
1413393889.910760 0.00208805 0.00972418 0.06952945 0.00622396 -0.82993895 -0.02700514 0.55716544
1413393889.920760 0.00130534 0.00960035 0.07468240 0.00690928 -0.82945315 -0.02836499 0.55781283
1413393889.925761 -0.00117330 0.00847138 0.07333219 0.00747116 -0.82940985 -0.02893802 0.55784055
1413393889.945760 -0.00332468 0.00771181 0.08389976 0.00912985 -0.82858436 -0.03124699 0.55891701
1413393889.955760 -0.00451179 0.00727706 0.08944280 0.00996219 -0.82793897 -0.03270896 0.55977490
1413393889.965760 -0.00577343 0.00668503 0.09512227 0.01108639 -0.82728043 -0.03383092 0.56066001
1413393889.970761 -0.00641474 0.00638186 0.09799185 0.01159584 -0.82698030 -0.03445089 0.56105459
1413393889.980761 -0.00536348 0.01107641 0.10458111 0.01243753 -0.82637625 -0.03530623 0.56187282
1413393889.985760 -0.00601186 0.01080318 0.10748811 0.01274705 -0.82608698 -0.03599952 0.56224715
1413393889.990761 -0.00667494 0.01048333 0.11042033 0.01308542 -0.82578008 -0.03653580 0.56265546
1413393889.995760 -0.00735461 0.01011622 0.11338696 0.01345976 -0.82544511 -0.03691174 0.56311342
1413393890.000761 -0.00805137 0.00971852 0.11638729 0.01382175 -0.82506871 -0.03719597 0.56363733
1413393890.005760 -0.00876698 0.00930888 0.11942311 0.01414209 -0.82468825 -0.03749804 0.56416593
1413393890.010761 -0.00949143 0.00889822 0.12248507 0.01439223 -0.82427056 -0.03785108 0.56474614
1413393890.015760 -0.01021500 0.00848297 0.12556161 0.01455553 -0.82388538 -0.03824650 0.56527713
1413393890.020761 -0.01094101 0.00804698 0.12864590 0.01464593 -0.82349924 -0.03858645 0.56581409
1413393890.025760 -0.01048160 0.00961555 0.13580730 0.01467762 -0.82325248 -0.03840255 0.56618475
1413393890.045760 -0.01360193 0.00757115 0.14855814 0.01451691 -0.82201503 -0.03803254 0.56800887
1413393890.055760 -0.01522088 0.00647957 0.15500610 0.01409935 -0.82147638 -0.03779866 0.56881371
1413393890.060760 -0.01604122 0.00590353 0.15824148 0.01388128 -0.82123196 -0.03768184 0.56917963
1413393890.070760 -0.01770998 0.00465015 0.16473512 0.01354904 -0.82076531 -0.03722085 0.56989063
1413393890.075761 -0.01926437 0.00485845 0.17023173 0.01357093 -0.82077798 -0.03678636 0.56990008
1413393890.105761 -0.02482727 0.00041301 0.18971637 0.01143371 -0.81926261 -0.03420315 0.57228331
1413393890.110760 -0.02578526 -0.00039923 0.19294445 0.01117652 -0.81899160 -0.03380751 0.57269966
1413393890.115761 -0.02674398 -0.00121987 0.19615603 0.01089963 -0.81870203 -0.03343961 0.57314045
1413393890.120760 -0.02769950 -0.00204665 0.19934402 0.01056330 -0.81840919 -0.03306400 0.57358661
1413393890.130760 -0.02994479 -0.00647480 0.20564899 0.00970932 -0.81777428 -0.03243441 0.57454239
